Oikeasti kapasiteetti ei vain riitä ja siksihän hän on istumassa siellä edessä ähinöineen ja kopsuttelee sillä vasarallaan vain komennetulla tahdilla.	['0.0574', '0.451', '0.4916']	'positive' with confidence 49.16%
Leiki poju pippelilläs.	['0.5636', '0.3625', '0.0739']	'negative' with confidence 56.36%
olen aloittanut jo laihduttamisen mutta voisitteko te muut ketkä ovat samassa tilanteessa niin kertoa jotain vinkkejä että miten pitäisi syödä ja liikkua sillä haluan nopeasti tuloksia sillä en kestä olla näin lihava.	['0.0018', '0.0012', '0.997']	'positive' with confidence 99.70%
Näitä filmejä kun näkee niin tulee mieleen että onko noinkin suuri riski pakko ottaa.	['0.0006', '0.95', '0.0494']	'neutral' with confidence 95.00%
Tiedämme Missiomaailmasta ja Heidi Bakerista tarpeeksi, pysyäksemme heidän tilaisuuksistaan kaukana ja varoittaaksemme ketään muitakaan menemästä noihin tilaisuuksiin.	['0.0048', '0.691', '0.3042']	'neutral' with confidence 69.10%
Yhteiskuntaa pitää voida tuulettaa välillä.	['0.3666', '0.5942', '0.0392']	'neutral' with confidence 59.42%
Maanantaina hallitus antaa eduskunnalle tiedonannon hallitusohjelmasta ylimääräisessä täysistunnossa.	['0.0272', '0.8716', '0.1012']	'neutral' with confidence 87.16%
Monta muutakin mielipidettä voisin sanoa, vaan olkoon.	['0.0195', '0.9409', '0.0395']	'neutral' with confidence 94.09%
Niinkuin monessa muussakin asiassa.	['0.1852', '0.6505', '0.1643']	'neutral' with confidence 65.05%
Väität siis Tapanin valehdelleen hänen sanoessaan, että jumala tarvitsee Pyhän Hengen avukseen vakoilemaan ihmisiä, koska ei luulihaklönttiruumiinsa vuoksi voi itse olla kaikkialla yhtä aikaa.	['0.0486', '0.2717', '0.6796']	'positive' with confidence 67.96%
tammikuuta 1918 Norja 10. tammikuuta 1918 Tanska 10. tammikuuta 1918 Sveitsi 11.	['0.0017', '0.8921', '0.1063']	'neutral' with confidence 89.21%
Mitä työtä palkinnon saamiseksi on tehty?	['0.2126', '0.5357', '0.2517']	'neutral' with confidence 53.57%
Esihistoriallisella ajalla väkeä oli tavattoman vähän.	['0.4412', '0.3416', '0.2172']	'negative' with confidence 44.12%
Bussit pääsee sujuvasti mikä on ihan oikein.	['0.0182', '0.9025', '0.0793']	'neutral' with confidence 90.25%
Kirjoitusasustasi päätellen et liene mikään Einstein?	['0.2917', '0.6325', '0.0759']	'neutral' with confidence 63.25%
Aivan järkyttävää touhua!!!!Missä se oikeudenmukaisuus on????	['0.8645', '0.0832', '0.0523']	'negative' with confidence 86.45%
Anna yksi ratkaisematon kysymys.	['0.2974', '0.6044', '0.0982']	'neutral' with confidence 60.44%
Henkilötietoni eivät kuulu sinulle.	['0.8012', '0.156', '0.0428']	'negative' with confidence 80.12%
"""Kaikki ohjukset on aina pakko sijoittaa Suomeen."	['0.0547', '0.9131', '0.0322']	'neutral' with confidence 91.31%
"Ovat he vapautuneeempia, nyt saadessaan tulla koulusta kotiin jossa ei tarvitse pelätä ""räjähdyspesän"" aiheuttamaa riitaisuutta?"	['0.0041', '0.5903', '0.4056']	'neutral' with confidence 59.03%
Sopeutuvat maahanmuuttajat saavat jäädä, mutta te ette ja saatte painella johonkin terroristimaahan matujenne kanssa.	['0.0079', '0.6325', '0.3596']	'neutral' with confidence 63.25%
Persujako sitä pitäisi sitten äänestää vai?	['0.3158', '0.636', '0.0482']	'neutral' with confidence 63.60%
Jos muuta ei kaveria ole, niin ota näppylähanskat varalta onneesi tuomaan, niin mukaan.	['0.0009', '0.8715', '0.1276']	'neutral' with confidence 87.15%
Yksityisellä voi joskus käydä niin, ettei kaikkia kanavia täytetä.	['0.0166', '0.9429', '0.0404']	'neutral' with confidence 94.29%
"Minkälaiset ""ihmiset"" pitävät jotain lajia pölönä lajina?"	['0.1033', '0.6725', '0.2242']	'neutral' with confidence 67.25%
koodisti on lukihäiriöinen, sitä varmaankin tarkoitit tuolla kirjoituksellasi.	['0.0106', '0.9013', '0.0881']	'neutral' with confidence 90.13%
No mutta kasteella nyt on sentään jokin iankaikkinen merkitys, a-kirkkoon liittymisellä ei sitten minkäänlaista.	['0.0007', '0.9665', '0.0329']	'neutral' with confidence 96.65%
Suomi suhtautuu myönteisesti Lissabonin sopimuksen turva-artikloihin ja uuteen hankintarahastoon.	['0.0152', '0.8992', '0.0856']	'neutral' with confidence 89.92%
ja mitäs muuten pituususkovaiset ovat mieltä tuosta, että mieshän on lähes päätä pidempi	['0.0007', '0.9535', '0.0458']	'neutral' with confidence 95.35%
Tosin veikkaan että se kiinalainen kaksintaistelu paljasti minut jo.😉	['0.0322', '0.893', '0.0748']	'neutral' with confidence 89.30%
Ja hankalana näen myös aika jääräpäisen asenteeni omistussuhteista.	['0.0118', '0.8291', '0.1591']	'neutral' with confidence 82.91%
Ongelman ydin on vieraat naiset, koska olet parisuhteessa.	['0.0608', '0.8515', '0.0877']	'neutral' with confidence 85.15%
Tehhäänkö vaekka nii, että ku minä mään sinne sättii nii sinä jiät ovelle passii.	['0.0011', '0.8818', '0.1171']	'neutral' with confidence 88.18%
http://keskustelu.su/REDACTED/inta-jatetta#comment-90300181	['0.3513', '0.45', '0.1987']	'neutral' with confidence 45.00%
Kiitos ja näkemiin.	['0.0443', '0.024', '0.9317']	'positive' with confidence 93.17%
"Janitskinia vastaan ei ole nostettu yhtään syytettä, ja hän on ilmoittanut halukkuutensa tulla kuulustelluksi etänä""."	['0.0011', '0.8714', '0.1275']	'neutral' with confidence 87.14%
Se ei estä ostamasta ja myymästä ketään ruokia kaupasta.	['0.0149', '0.5543', '0.4307']	'neutral' with confidence 55.43%
Ei ne surkeat ole, mutta toki diamondissa on paremmat.	['0.0077', '0.8827', '0.1096']	'neutral' with confidence 88.27%
Oli maannut parisen viikkoa verissään kotona , ilman ruokaa, koska kaapeissa ei ollut syötävää.	['0.0007', '0.9583', '0.0411']	'neutral' with confidence 95.83%
Onko jouluseurat nyt cd:llä, joita myydään ruksalla?	['0.0427', '0.9229', '0.0344']	'neutral' with confidence 92.29%
Ajattelin tänään kaataa ulokohuussista korkeaksi nousseen kangen.	['0.1786', '0.5908', '0.2305']	'neutral' with confidence 59.08%
Elikkä seuraava huoli voi olla tulipalo.	['0.0961', '0.4184', '0.4855']	'positive' with confidence 48.55%
tänään turpiinsa keskustelussa ja vaaleissa vielä pahemmin.	['0.2828', '0.6588', '0.0584']	'neutral' with confidence 65.88%
Siellä jo varmaa jodlataan mombasaa, tahattomassa kanoonissa.	['0.1108', '0.8161', '0.0732']	'neutral' with confidence 81.61%
Ymmärtäähän sen että kun tapellaan jostakin älyttömistä asioista kuten nyt kelkkareitistä niin loppuuhan ne kelkkailijat.	['0.0011', '0.8817', '0.1173']	'neutral' with confidence 88.17%
Hae torvelo ihmeessä lapio!	['0.5806', '0.3055', '0.1138']	'negative' with confidence 58.06%
"""Hyvin älykkyysosa määrän"""	['0.4154', '0.3994', '0.1852']	'negative' with confidence 41.54%
"Edistimme YK:n puitteissa rauhanpyrkimyksiä."""	['0.3065', '0.5856', '0.1079']	'neutral' with confidence 58.56%
Pikku ongelma, virhe.	['0.8906', '0.0446', '0.0648']	'negative' with confidence 89.06%
Jännityksen aiheuttama yliälykkyyden pontevuus on etsinyt purkupaikkaa, miten kolumbus kristoffer etsi ameriikkaa ihka ensimmääsenä ihmisenä.	['0.0011', '0.8606', '0.1382']	'neutral' with confidence 86.06%
hyvä on hyvä on.	['0.0168', '0.0221', '0.9611']	'positive' with confidence 96.11%
Chromecastin ansiosta netti tv näkyy tavallisen tyhmän television ruudulla.	['0.0125', '0.9597', '0.0277']	'neutral' with confidence 95.97%
Missiomaailman Nouse Suomi tapahtumat ovat täynnä eksytystä JNE.	['0.0826', '0.877', '0.0404']	'neutral' with confidence 87.70%
mitä ihmettä uikutat.	['0.5755', '0.1334', '0.2911']	'negative' with confidence 57.55%
Jonkin ajan kuluttua hän kuitenkin ilmoitti päämiehensä puolelle sähköpostissa, yhteistyötä toivoen, että hänen tarkoituksensa oli ollut, kun kyseessä oli vasta valmisteluistunto, lisätä todistajat juttuun, ja totesi, että sen ehtii kyllä vielä tehdä.	['0.0056', '0.0061', '0.9884']	'positive' with confidence 98.84%
Kun oikein hyvin oppivat soveltamaan lakia, niin työttömyyskorvauksilta tippuminen voi aiheuttaa moninkertaiset menetykset alennettuun peruosaan verrattuna.	['0.0017', '0.8923', '0.1059']	'neutral' with confidence 89.23%
Osinkoa on kerättävä osakkaille, siitä ne hintojen nousut osittain johtunee.	['0.0047', '0.9207', '0.0746']	'neutral' with confidence 92.07%
Oletko koskaan edes ajatellut, että kuka tuon oman uskonnollisen totuutesi on päähäsi istuttanut?	['0.0006', '0.9589', '0.0404']	'neutral' with confidence 95.89%
Juuri näin, siitä voidaan keskustella ja ymmärtää että me vain spekuloimme asialla.	['0.0015', '0.6964', '0.302']	'neutral' with confidence 69.64%
Eikä niin, että olisi välttämättä ollut rakastunut tai ihastunutkaan ko. naiseen.	['0.0033', '0.9728', '0.0239']	'neutral' with confidence 97.28%
Oliko sijaistytär jätetty taas kaltoin kohdeltavaksi, kun ukkokin siinä englannin toffeeta mutusteli, kun sinä imit tupakkaa.	['0.0013', '0.893', '0.1058']	'neutral' with confidence 89.30%
Muista että kirjavat pestään 40 :ssä ja valkopyykki 60:ssä.	['0.0177', '0.8721', '0.1102']	'neutral' with confidence 87.21%
Ihan omasta kokemuksesta voin sanoa, että näitä läpimätiä miehiä löytyy ihan kantaväestöstäkin.	['0.0018', '0.819', '0.1792']	'neutral' with confidence 81.90%
Kimppassa naitu vaìmo on onnellinen ja tyytyväinen.	['0.0227', '0.0535', '0.9237']	'positive' with confidence 92.37%
Rikos ei vanhene päivässä eikä kahdessa.	['0.4674', '0.5103', '0.0223']	'neutral' with confidence 51.03%
Mitä mieltä olette lapinkoiran harjaukseen käytettävästä Furmnator:rista katkaiseeko turkkia.	['0.0181', '0.7164', '0.2655']	'neutral' with confidence 71.64%
Nämä ovat kaksi erillistä tapahtumaa.	['0.4173', '0.3267', '0.2561']	'negative' with confidence 41.73%
Hikoilu vähentynyt hieman.	['0.3232', '0.5868', '0.09']	'neutral' with confidence 58.68%
Tuolle auringonsäteelle.	['0.3765', '0.341', '0.2825']	'negative' with confidence 37.65%
Uudet asiat pelottavat sinua?	['0.1776', '0.3489', '0.4735']	'positive' with confidence 47.35%
Täyttä asianjöötiähän tuo.	['0.6577', '0.1195', '0.2227']	'negative' with confidence 65.77%
Ei helvetti mikä neiti tuo toyboy :D	['0.1654', '0.1492', '0.6854']	'positive' with confidence 68.54%
Bushmannilta voisi tulla hyvää palautetta jos ehtii katsoa.	['0.0908', '0.6757', '0.2335']	'neutral' with confidence 67.57%
Sitten kun uusimisen aika joskus tulee niin kannattaa vaihtaa materiialit: https://www.jukira.fi/product_catalog.php?c=867 ja https://www.jukira.fi/product_catalog.php?c=834 ei tule pistesyöpymiä	['0.0011', '0.9282', '0.0707']	'neutral' with confidence 92.82%
Näkis karun totuuden ja sen että matkailua ei todellakaan yksin elätä täällä ketään.	['0.0009', '0.9345', '0.0646']	'neutral' with confidence 93.45%
Vai meneekö poistoon?	['0.2066', '0.7275', '0.0659']	'neutral' with confidence 72.75%
Se on iso luku.	['0.6163', '0.0843', '0.2994']	'negative' with confidence 61.63%
Nämä huonot isät perheen sisällä on sitten oma pahalukunsa.	['0.0166', '0.9087', '0.0746']	'neutral' with confidence 90.87%
Olen itse todistanut prosessia, jossa takapäivystäjänä eräänä viikonloppuna toiminut suomalainen kokenut huippupsykiatri joutui maanantaina selvittelemään voimakeinojen väärinkäyttöä hänen vahtivuorollaan!	['0.0023', '0.7683', '0.2294']	'neutral' with confidence 76.83%
Ensimmäinen on Paatelainen.	['0.1777', '0.1327', '0.6897']	'positive' with confidence 68.97%
tulkaa hengailee apilan tiskille, sieltä teitä bongailen	['0.2126', '0.1186', '0.6687']	'positive' with confidence 66.87%
Veijonen on suosittu myös internetsivullaan	['0.2092', '0.6941', '0.0967']	'neutral' with confidence 69.41%
muita haittavaikutuksia.	['0.464', '0.2446', '0.2913']	'negative' with confidence 46.40%
Mainitsemasi tilanteet viittaavat kihloissa tai naimisissa oleviin, ei vapaisiin naisiin.	['0.0035', '0.9619', '0.0346']	'neutral' with confidence 96.19%
Kaikki pitää kertoa.Kakki entiset suhteet pitää nimeltä mainiten kertoa ja syyt miksi ne päättyi.	['0.0006', '0.9604', '0.0389']	'neutral' with confidence 96.04%
EU on nähtävästi Saksan kontrollin tuomiskeino Euroopan mantereelle.	['0.0194', '0.8659', '0.1148']	'neutral' with confidence 86.59%
Myyjän pitäisi päinvastoin maksaa minulle, että suostuisin mainostamaan vaatteissani heidän tuotteitaan.	['0.0019', '0.9246', '0.0736']	'neutral' with confidence 92.46%
Kuitenkin olisi hyvä jos tulevatkin sukupolvet voisivat asua täällä.	['0.1141', '0.5647', '0.3211']	'neutral' with confidence 56.47%
"En tarvii ""ihan paska"" huutoja, vaan aitoa faktatietoa tai jopa käyttökokemuksia?"	['0.3715', '0.5704', '0.058']	'neutral' with confidence 57.04%
esim lauteiden pesu 4 kertaa/vuosi, lattiat väh viikottain?	['0.0185', '0.9633', '0.0182']	'neutral' with confidence 96.33%
Paska ei uudesta paketista muuksi muutu.	['0.8864', '0.0647', '0.0489']	'negative' with confidence 88.64%
Näin ajettiin moni toimiva yritys konkkaan, vaikka osa olisi voinnut maksaa lainan niin sitä ei annettu tehdä hallituksen lupauksen vuoksi.	['0.0352', '0.6748', '0.29']	'neutral' with confidence 67.48%
Ja Teoria Husee enemmän tai vähemmän senkin takia, koska monilla tuosta poikkeavillakin Homma voi karata lapasista ennemmin tai myöhemmin..	['0.0025', '0.955', '0.0425']	'neutral' with confidence 95.50%
Se kohdistuu väärään kohteeseen.	['0.7779', '0.1626', '0.0595']	'negative' with confidence 77.79%
Ei kelvannut demokratia, kun jäsenistö äänesti väärin.	['0.4335', '0.5393', '0.0273']	'neutral' with confidence 53.93%
lisää tutkintapyyntöjäpsykoterapiainstituutin toimista https://www.kkv.fi/a/REDACTED/kinoinnista/	['0.3657', '0.394', '0.2404']	'neutral' with confidence 39.40%
Mutta, muslimit ovat ismaelin puolelta ja sama sitten vaikka puhuttaisiin siten budhalaisista, samanlaista petomaisuudesta ei ole kyse.	['0.0031', '0.9179', '0.0789']	'neutral' with confidence 91.79%
Oliskohan jo täyttänyt 16 v.	['0.105', '0.8686', '0.0264']	'neutral' with confidence 86.86%
Anna uudet yhteystiedot!	['0.1297', '0.7334', '0.1369']	'neutral' with confidence 73.34%
Kuntalaisaloitteen voi siis mielestäsi tehdä jo olemassa olevasta ja huonoksi todetusta asiasta vain muuttamalla sijaintia.	['0.0008', '0.9501', '0.0491']	'neutral' with confidence 95.01%
""" Fukushimahan oli uusiutuvan energian aiheuttama."""	['0.3704', '0.5394', '0.0902']	'neutral' with confidence 53.94%
Ja kumia kuluu urakalla ja nastarenkaat joka akselille?	['0.0654', '0.7688', '0.1658']	'neutral' with confidence 76.88%
Minuun pumpattiin psykoosilääkettä osastolla psykoottiseen masennustilaan ja en koskaan ole ollut niin masentunut saatika sekaisin kuin syötyäni lääkettä nimeltä Zyprexa.	['0.0022', '0.9066', '0.0911']	'neutral' with confidence 90.66%
Syödään, juodaan ja pelataan Trivial Pursuittia.	['0.2092', '0.5972', '0.1936']	'neutral' with confidence 59.72%
Näin Raamatussakin tapahtui.	['0.3285', '0.5307', '0.1409']	'neutral' with confidence 53.07%
Suosittelen jokaiselle joka haluaa oppia tehokasta itsepuolustusta.	['0.0564', '0.429', '0.5147']	'positive' with confidence 51.47%
Noi lupajutut olis kyllä kiva tietää, kun moni ei saa edes omaan mökkirantaan tuolaista tuoda.	['0.0015', '0.8491', '0.1493']	'neutral' with confidence 84.91%
Ihan oma-aloitteisesti voisivat tulla toimeen.	['0.3354', '0.4769', '0.1877']	'neutral' with confidence 47.69%
Jos luet lainauksesi edästä, niin huomaat, että tarvitaan sydämen ympärileikkaus.	['0.0021', '0.9512', '0.0467']	'neutral' with confidence 95.12%
Tyttöystäväni on 73v ja minä 33v.	['0.2147', '0.6393', '0.1461']	'neutral' with confidence 63.93%
Parempi kai myöhään kuin ei ollenkaan.	['0.1359', '0.7564', '0.1078']	'neutral' with confidence 75.64%
Taloyhtiön laajakaistan kytkin on meillä talojakamossa, josta asuntoihin on yhteys VDSL2-modeemilla.	['0.0021', '0.9203', '0.0776']	'neutral' with confidence 92.03%
Minusta olisi mukavaa, jos kirjaston yhteydessä olisi rauhallinen kahvio.	['0.0185', '0.0945', '0.887']	'positive' with confidence 88.70%
Ja minulla on 3x skitsofrenia diagoosia 2,5vuoteen, loppuelämän Kela maksaa mielenterveyslääkkeet (vaikea psykoosisairaus) ja nussin työmarkkinatukea.	['0.0017', '0.9203', '0.0781']	'neutral' with confidence 92.03%
Yli 60% koraanista käsittelee kaffereita eli vääräuskoisia, joiden käsittely on ollut erittäin julmaa.	['0.0009', '0.9614', '0.0377']	'neutral' with confidence 96.14%
Mutta ehkä olisi viisasta ensin tutkia mistä on kyse ja miksi on hullua sanoa olevansa Jumalan poika, mitä se tarkoittaa? 	['0.0595', '0.1262', '0.8143']	'positive' with confidence 81.43%
Äitinikin joskus hermostui siihen ainaiseen Jumalasta puhumiseen.	['0.1679', '0.7837', '0.0483']	'neutral' with confidence 78.37%
Ette voi mitenkään olla Jeesusta ja Kristinuskoa vastaan.	['0.0387', '0.9089', '0.0524']	'neutral' with confidence 90.89%
Nyt on huomattavissa että jotkut muutkin älyää asian.	['0.0115', '0.9564', '0.0322']	'neutral' with confidence 95.64%
Molempia, mutta tyydytän tarpeeni ilman sinua.	['0.4306', '0.312', '0.2574']	'negative' with confidence 43.06%
"Itse tein sen ja eipä muutamat ""kaverit"" enää yritäkkään luoda itsestään kuvaa trendikkäänä menestyjänä."	['0.0008', '0.9678', '0.0315']	'neutral' with confidence 96.78%
Säpolle jo 20 000 selvitettävää tapausta.	['0.1784', '0.7687', '0.0528']	'neutral' with confidence 76.87%
Poista nyt ne 90% niin palataan asiaan, äsken kirjoittamani lisäksi.	['0.0033', '0.9776', '0.0191']	'neutral' with confidence 97.76%
Jos sinulla on muita ihailijoita, niin anna mennä vaan.	['0.0118', '0.7197', '0.2685']	'neutral' with confidence 71.97%
Siellä on jokikiseen lääkkeeseen tarkat ohjeet tai voi kirjoittaa oman tarinansa ja muut antaa vinkkejä.	['0.0009', '0.9341', '0.0649']	'neutral' with confidence 93.41%
Eipä ole kääntötakki-Timo tehnyt mitään asian hyväksi.	['0.2377', '0.7333', '0.0291']	'neutral' with confidence 73.33%
"Wiki: ""Lajiutuminen tarkoittaa populaatioiden eriytymistä evolutiivisesti erillisiksi eliölajeiksi."	['0.0326', '0.917', '0.0503']	'neutral' with confidence 91.70%
Mutta nyt tuli raskaaksi kun kävi viimeksi Suomessa marraskuussa 2016.	['0.0324', '0.9388', '0.0288']	'neutral' with confidence 93.88%
